El Chino;Henning Mankell;Tusquets;null;null;null;null;1999-12-31;
El Sendero del Amor;Jill Marie Landis;Cisne;null;null;null;null;1999-12-31;
Posdata: te Amo;Cecilia Ahern;Circulo Lectores;null;null;null;null;1999-12-31;
La Infancia;Penélope Leach;Circulo Lectores;null;null;null;null;1999-12-31;
El jardinero Fiel;John Le Carré;Debolsillo;null;null;null;null;1999-12-31;
El Bazar de los Sueños;Jojo Moyes;Debolsillo;null;null;null;null;1999-12-31;
El Profesional;John Grisham;Debolsillo;null;null;null;null;1999-12-31;
Secretos y Sombras;Mary Nickson;Debolsillo;null;null;null;null;1999-12-31;
El Precio del Amor;Danielle Steel;Debolsillo;null;null;null;null;1999-12-31;
Relajación Total;Dr. Kai Kermani;Robinbook;null;null;null;null;1999-12-31;
Ejercicios de Relajación;Dietrich Layen;Circulo Lectores;null;null;null;null;1999-12-31;
La Felicidad Inminente;Pedro Salinas;B.del Mundo;null;null;null;null;1999-12-31;
La Cruz de Santiago;Eduardo Chamorro;Planeta;null;null;null;null;1999-12-31;
Pilates;Mari Winsor y Mark Laska;Cuerpomente;null;null;null;null;1999-12-31;
El Gran Libro del Yoga;Ramiro Calle;Cuerpomente;null;null;null;null;1999-12-31;
El Amuleto;Bárbara Wood;Debolsillo;null;null;null;null;1999-12-31;
Un Viñedo en la Toscana;Ferenc Maté;Seix Barral;null;null;null;null;2009-5-10;
La Soledad de los Números Primos;Paolo Giordano;Salamandra;null;null;null;null;2009-5-10;
Coltan;Alberto Vázquez Figueroa;Zeta;null;null;null;null;2009-5-10;
La Isla Bajo el Mar;Isabel Allende;Plaza y Janes;null;null;null;null;2009-7-10;
Escándalos del Pasado;Marqeset Way;Plaza y Janes;null;null;null;null;2009-7-10;
Lo Opuesto al Amor;Julie Buxbaun;Circulo Lectores;null;null;null;null;2009-7-10;
La Mujer de la Rivera;Jude Deveraux;RBA;null;null;null;null;2009-2-11;
El Enigma Vivaldi;Peter Harris;Circulo Lectores;null;null;null;null;2009-2-11;
Diario de una Adicta al Sexo;Amber Stephens;Vergara;null;null;null;null;2009-4-11;
Maldito Karma;David Safier;Seix Barral;null;null;null;null;2009-4-11;
La Mecánica del Corazón;Mathias Malzieu;Mondadori;null;null;null;null;2009-4-11;
El Hombre Inquieto;Henning Mankell;Tusquets;null;null;null;null;2009-9-11;
Aurora Boreal;Asa Larsson;Seix Barral;null;null;null;null;2010-4-1;
Desde Mi Cielo;Alice Sebold;Debolsillo;null;null;null;null;2010-4-1;
El Símbolo Perdido;Dan Brown;Circulo Lectores;null;null;null;null;2010-4-1;
Secuestrados;Patsy Lleymans;Circulo Lectores;null;null;null;null;2010-4-1;
Al Pie de la Escalera;Lorrie Moore;Seix Barral;null;null;null;null;1999-12-31;
El Palacio de la Luna;Paúl Auster;Anagrama;null;null;null;null;1999-12-31;
Paris era Misia;Isabel Margarit;La Esfera;null;null;null;null;1999-12-31;
El Vencedor esta Solo;Paulo Coelho;Planeta;null;null;null;null;1999-12-31;
El Club de los Viernes;Kate Jacobs;Debolsillo;null;null;null;null;1999-12-31;
La Rosa Escondida;Reyes Monforte;Planeta;null;null;null;null;1999-12-31;
Lo que Esconde tu Nombre;Clara Sánchez;Destino;null;null;null;null;1999-12-31;
Recuerdos de la otra Vida;Mary Higginns Clark;Plaza y Janes;null;null;null;null;2010-8-3;
La casa del Propósito Especial;Johon Boyne;Salamandra;null;null;null;null;2010-8-3;
El Asedio;Arturo Pérez Reverte;Alfaguara;null;null;null;null;2010-8-3;
Venganza en Sevilla;Matilde Asensi;Planeta;null;null;null;null;1999-12-31;
Muerto hasta el Anochecer;Charlaine Llaris;RBA;null;null;null;null;1999-12-31;
El Beso de Medianoche;Lara Adrian;RBA;null;null;null;null;1999-12-31;
Tierra Firme;Matilde Asensi;Booket;null;null;null;null;1999-12-31;
La Universal;Toti Martínez de Lecea;Maeva;null;null;null;null;1999-12-31;
Platón y un Ornitorrinco entran en un Bar;Thomas Cathcart y Daniel Klein;Planeta;null;null;null;null;1999-12-31;
Firmin;Sam Savage;Circulo Lectores;null;null;null;null;1999-12-31;
Sakamura Corrales y los Muertos Rientes;Pablo Tusset;Circulo Lectores;null;null;null;null;1999-12-31;
Corta fuegos;Henning Mankell;Tusquets;null;null;null;null;1999-12-31;
Las Hijas del Frío;Camilla Läckberg;Maeva;null;null;null;null;1999-12-31;
Entre Limones;Chris Stewart;Almuzara;null;null;null;null;1999-12-31;
"Una Historia ""Oficialmente imposible""";J.J. Benítez;Planeta;null;null;null;null;1999-12-31;
Chaman;Noah Gordon;Grupo Zeta;null;null;null;null;1999-12-31;
Adashir Rey de Persia;Olalla García;Punto de Lectura;null;null;null;null;1999-12-31;
El Bastardo Real;Leandro Alfonso y Ruiz Moragas;La Esfera;null;null;null;null;1999-12-31;
Mis Ovnis Favoritos;.J.J. Benítez;Planeta;null;null;null;null;1999-12-31;
Así se Hizo la Transición;Victoria Prego;Plaza y Janes;null;null;null;null;1999-12-31;
La Botica de la Abuela;Gontzal Mendibil y Txumari Alfaro;RBA;null;null;null;null;1999-12-31;
Dama de tréboles;Olivia Ardey;La Esfera;null;null;null;null;1999-12-31;
Barrotes de Bambú;Jan Terlouw;Gran Angular;null;null;null;null;1999-12-31;
Si te dicen que caí;Juan Marsé;Seix Barral;null;null;null;null;1999-12-31;
El Cuaderno Noah;Nicholas Spartks;Letras de Bolsillo;null;null;null;null;2010-10-5;
Placeres Reales;Toti Martínez de Leza;Maeva;null;null;null;null;2010-10-5;
La voz de Lug;Toti Martínez de Leza;Maeva;null;null;null;null;2010-10-5;
Aura, Cumpleaños, Una Familia Lejana;Carlos Fuentes;Alfaguara;null;null;null;null;2010-10-5;
Noticia de un Secuestro;Gabriel García Márquez;Mondadori;null;null;null;null;1999-12-31;
Centauros;Alberto Vázquez Figueroa;Ediciones Zeta;null;null;null;null;1999-12-31;
Los Puentes de Madison;Robert Jamés Waller;Circulo Lectores;null;null;null;null;1999-12-31;
La Ciudad de los Prodigios;Eduardo Mendoza;Circulo Lectores;null;null;null;null;1999-12-31;Repetido
El Código Cluny;Jean Paúl Le Monde;Debolsillo;null;null;null;null;1999-12-31;
Los Restos del Día;Kazuo Ishiguro;Circulo Lectores;null;null;null;null;1999-12-31;
El Profeta de los Números;Elsa Shöner;Vía Magna;null;null;null;null;1999-12-31;
La Estrategia del Agua;Lorenzo Silva;Destino;null;null;null;null;2010-2-6;
El Tiempo entre Costuras;María Dueñas;Planeta;null;null;null;null;2010-8-6;
El Ojo del Leopardo;Henning Mankell;Tusquets;null;null;null;null;2010-2-6;
El Príncipe;Federico Andahazi;Planeta;null;null;null;null;2010-8-6;
La Playa de los Ahogados;Domingo Villar;Siruela;null;null;null;null;1999-12-31;
Aquellos Hermosos Días de mi Juventud;Ana Novac;Destino;null;null;null;null;1999-12-31;
El Consuelo;Anna Gavaldá;Seix Barral;null;null;null;null;1999-12-31;
Muchas Vidas, Muchos Maestros;Brian Weis;Byblos;null;null;null;null;1999-12-31;
La Agenda de los Amigos Muertos;Raquel Heredia;Circulo Lectores;null;null;null;null;1999-12-31;
Cautiva en Arabia;Cristina Morato;Circulo Lectores;null;null;null;null;2010-5-7;
Ojos de Agua;Domingo Villar;Siruela;null;null;null;null;2010-5-7;
Las Torres de Larrañaga;Toti Martínez de Leza;Debolsillo;null;null;null;null;2010-6-7;
Señor de la Guerra;Toti Martínez de Leza;Debolsillo;null;null;null;null;2010-6-7;
La Hija de Robert Poste;Stella Gibbons;Impedimenta;null;null;null;null;2010-6-7;
Los Hijos de Ogaiz;Toti Martínez de Leza;Maeva;null;null;null;null;1999-12-31;
Los Ojos Amarillos de los Cocodrilos;Khaterine Pancol;La Esfera;null;null;null;null;2010-1-9;
Tengo Ganas de Ti;Federico Moccia;Booket;null;null;null;null;2010-1-9;
Contra el Viento del Norte;Daniel Glattauer;Alfaguara;null;null;null;null;2010-1-9;
Amor y Muerte en Florencia;Sarant Dunant;Circulo Lectores;null;null;null;null;2010-1-9;
La Encantadora de Florencia;Salman Rushdie;Circulo Lectores;null;null;null;null;2010-1-9;
Lo Que le Falta al Tiempo;Ángela Becerra;Booket;null;null;null;null;2010-1-9;
El Discípulo de Rembrandt;Alexandra Guggenheim;Punto de Lectura;null;null;null;null;2010-1-9;
Túneles   I;Doderiek Gordon y Brian Willians;Puck;null;null;null;null;2010-1-9;
Profundidades  II;Doderiek Gordon y Brian Willians;Puck;null;null;null;null;2010-1-9;
Caída Libre III;Doderiek Gordon y Brian Willians;Puck;null;null;null;null;2010-1-9;
Estambul- Ciudad y Recuerdos;Oran Pamuk;Debolsillo;null;null;null;null;2010-1-9;
Los Grafitis de Mama;Toti Martínez de Leza;Maeva;null;null;null;null;2010-1-9;
Safari en Boston;Sarah Mlnowski;Red;null;null;null;null;2010-1-9;
Vendidas;Zana Muhsen;Circulo Lectores;null;null;null;null;2010-1-9;
El Sari Rojo;Javier Moro;Booket;null;null;null;null;1999-12-31;
Inés y la Alegría;Almudena Grandes;Tusquets;null;null;null;null;1999-12-31;
Bailando en la Oscuridad;Maureen Lee;Embolsillo;null;null;null;null;1999-12-31;
Criadas y Señoras;Kathryn Stockett;Circulo Lectores;null;null;null;null;1999-12-31;
Quinta Avenida;Candace Bushnell;Booket;null;null;null;null;1999-12-31;
El Club de los Viernes se Reúne de Nuevo;Kate Jacobs;Embolsillo;null;null;null;null;1999-12-31;
Perdona si te Llamo Amor;Federico Moccia;Booket;null;null;null;null;2010-11-10;
La Máquina de Volar;Azhar Abibi;Suma;null;null;null;null;2010-11-10;
La esposa del Dios de los Fuegos;Amy Tan;Circulo Lectores;null;null;null;null;2010-11-10;
Los Bosques de Wihitehorn;Maeve Bichy;Suma;null;null;null;null;2010-11-10;
Manolito Tiene un Secreto;Elvira Lindo;Alfaguara;null;null;null;null;1999-12-31;
Las Hojas que Caen;Adeline Yen Mah;Punto de Lectura;null;null;null;null;1999-12-31;Repetido
¡ Salvemos a la Ballena Blanca!;Gerónimo Stilton;Destino;null;null;null;null;1999-12-31;
La Momia sin nombre;Gerónimo Stilton;Destino;null;null;null;null;1999-12-31;
La Cadena Rota;Toti Martínez de Leza;Embolsillo;null;null;null;null;1999-12-31;
Contra el Viento;Ángeles Caso;Booket;null;null;null;null;1999-12-31;
La Cena;Herman Koch;Salamandra;null;null;null;null;1999-12-31;
Lo que me Queda por vivir;Elvira Lindo;Seix Barral;null;null;null;null;1999-12-31;
La Alargada Sombra del Amor;Mathias Malzieu;Almondadori;null;null;null;null;1999-12-31;
La Caída de los Gigantes;Ken Follet;Circulo Lectores;null;null;null;null;1999-12-31;
Los 36 hombres Justos;Sam Bourne;Mondadori;null;null;null;null;1999-12-31;
Quidditch a través de los tiempos;Kennilworthy Whisp;Salamandra;null;null;null;null;1999-12-31;
Animales fantásticos y donde Encontrarlos;Newit Scamander;Salamandra;null;null;null;null;1999-12-31;
El faro del fin del Mundo;Julio Verne;Planeta;null;null;null;null;1999-12-31;
Un Móvil para 2 Historias de Amor X Teléfono;Kathryn Lamb;Montena;null;null;null;null;1999-12-31;
Sueños del Milenio;Anne Fiënberg;Ediciones SM;null;null;null;null;1999-12-31;
Planeta Champú;Douglas Coupland;Ediciones B;null;null;null;null;1999-12-31;
Cada Siete Olas;Daniel Glattauer;Alfaguara;null;null;null;null;1999-12-31;
El Cementerio de Praga;Umberto eco;Lumen;null;null;null;null;1999-12-31;
Cuentos Maravillosos del Mundo Entero;James Riordan;Circulo Lectores;null;null;null;null;1999-12-31;
Se lo que estas pensando;John Verdon;Editorial Roca;null;null;null;null;1999-12-31;
Riña de Gatos;Eduardo Mendoza;Planeta;null;null;null;null;1999-12-31;
Quinto Viaje al Reino de la Fantasía;Gerónimo Stilton;Circulo Lectores;null;null;null;null;1999-12-31;
Mi Extraña Amiga Katalina;Mila Beldarrain;Ttartalo;null;null;null;null;1999-12-31;
Un Baile en Nairobi;Nicholas Drayson;Espasa;null;null;null;null;2011-7-2;
El Árbol de los Jenizaros;Jason Goodwin;Seix Barral;null;null;null;null;2011-7-2;
El Tiempo Mientrastanto;Carmen Amoraga;Planeta;null;null;null;null;2011-7-2;
Tuya;Claudia Piñeiro;Alfaguara;null;null;null;null;2011-9-2;
El Caballero de Alcántara;Jesús Sánchez Adalid;Zeta Maxi;null;null;null;null;2011-9-2;
El Sueño del Celta;Mario Vargas Llosa;Alfaguara;null;null;null;null;2011-9-2;Premio Novel
El Secreto de la Casa Blanca;Pilar Urbano;Circulo Lectores;null;null;null;null;2011-9-2;
La Respuesta: Área 51;Robert Doherty;Vía Magna;null;null;null;null;2011-9-2;
El Bufón;Christopher Modre;Ediciones B;null;null;null;null;2011-9-2;
Sangre Derramada;Äsa Larsson;Booket;null;null;null;null;1999-12-31;
El Hipnotista;Lars Kepler;Booket;null;null;null;null;1999-12-31;
El Vals Lento de las Tortugas;Katherine Pancol;La Esfera de los Libros;null;null;null;null;1999-12-31;
El rey de la Ciudad Púrpura;Rebecca Gablé;Embolsillo;null;null;null;null;1999-12-31;
Una Esposa de Fiar;Robert Goolrick;Salamandra;null;null;null;null;2011-6-4;
Y Decirte Alguna Estupidez, por ejemplo te quiero;Martín Casariego;Anaya;null;null;null;null;2011-6-4;
Nunca me Abandones;Kazuo Ishiguro;Anagrama;null;null;null;null;2011-6-4;
El Círculo de los Escribas;Romain Sardou;Debolsillo;null;null;null;null;2011-6-4;
La Cena Secreta;Javier Sierra;Booket;null;null;null;null;1999-12-31;
La Verdad sobre el caso Savolta;Eduardo Mendoza;Booket;null;null;null;null;1999-12-31;
La Casa de los Amores Imposibles;Cristina López Barrio;Plaza y Janes;null;null;null;null;1999-12-31;
El Ángel Perdido;Javier Sierra;Circulo Lectores;null;null;null;null;1999-12-31;
La Memoria del Agua;Teresa Viejo;Ediciones MR;null;null;null;null;1999-12-31;
El Cuaderno de Maya;Isabel Allende;Plaza y Janes;null;null;null;null;1999-12-31;
Dime Quien Soy;Julia Navarro;Plaza y Janes;null;null;null;null;1999-12-31;
Una Fortuna Peligrosa;Ken Follet;Grijalbo Mondadori;null;null;null;null;1999-12-31;
La Escriba;Antonio Garrido;Zeta Maxi;null;null;null;null;1999-12-31;
La Herejía Azteca;Paúl Christopher;Vía Magna;null;null;null;null;1999-12-31;
El Alquimista Holandés;Isabel Abenia;La Esfera de los libros;null;null;null;null;1999-12-31;
Ladrones de Tinta;Alfonso Mateo-Sagasta;Ediciones B;null;null;null;null;1999-12-31;
Una casa en Irlanda;Maeve Binchy;Emecé;null;null;null;null;1999-12-31;
La Estrella de Babilonia;Bárbara Wood;Grijalbo;null;null;null;null;1999-12-31;
Divas Rebeldes;Cristina Morato;Circulo Lectores;null;null;null;null;1999-12-31;
Mar de Fuego;Chufo Llorens;Grijalbo;null;null;null;null;1999-12-31;
Prada y Prejuicio;Mandy Hubbard;Laberinto;null;null;null;null;1999-12-31;
La Sanguijuela de mi Niña;Christopher Moore;Debolsillo;null;null;null;null;1999-12-31;
El Verano de los Juguetes Rotos;Toni Hill;Debolsillo;null;null;null;null;2011-7-9;
El Jardín olvidado;Katte Morton;Suma;null;null;null;null;2011-9-9;
El Poder de los Cristales;Helena Galiana;CEAC Tiempo Libre;null;null;null;null;2011-9-9;
Las Cosas que no nos Dijimos;Marc Levy;Booket;null;null;null;null;1999-12-31;
Purga;Sofi Oksanen;Salamandra;null;null;null;null;1999-12-31;
Metamorfosis del Cielo;Matías Malzien;Mondadori;null;null;null;null;2011-2-10;
El Síndrome de Albatros;Gonzalo Suárez;Seix Barral;null;null;null;null;2011-7-10;
Si tú me dices ven lo dejo todo, pero dime ven;Albert Espinosa;Grijalbo;null;null;null;null;1999-12-31;
Signatura 400;Sophie Drivy;Blackie Books;null;null;null;null;1999-12-31;
Los sinsabores del verdadero Policía;Roberto Bolaño;Circulo Lectores;null;null;null;null;1999-12-31;
El Amor es una isla;Claudie Gallay;Duomo Editorial;null;null;null;null;1999-12-31;
Fantasías Escondidas;Jina Bacarr;JJQN;null;null;null;null;1999-12-31;
Las Ardillas de central Park están tristes;Katherine Pancol;La Esfera de los Libros;null;null;null;null;2011-5-12;
El Prisionero del Cielo;Carlos Ruiz Zafón;Planeta;null;null;null;null;2011-5-12;
El Vasco que no comía demasiado;Óscar Terol;Prisa Ediciones;null;null;null;null;2011-5-12;
Sexto Viaje al Reino de la Fantasía;Gerónimo Stilton;Circulo Lectores;null;null;null;null;2011-5-12;
1Q84;Haruki Murakami;Circulo Lectores;null;null;null;null;2011-5-12;Libros 1 y 2
1Q84;Haruki Murakami;Circulo Lectores;null;null;null;null;2011-5-12;Libro 3
Las Vírgenes del Paraíso;Bárbara Wood;null;null;null;null;null;1999-12-31;Donación
El Santuario;I. Biggi;Circulo Lectores;null;null;null;null;2011-5-12;
La Maldición del Camino de Santiago;Ulrike Schwikert;Circulo Lectores;null;null;null;null;2011-5-12;
La Maldición de Thot;Michael Peinkofer;Circulo Lectores;null;null;null;null;2011-5-12;
El Perfume de Bergamota;Gastón Morata;Circulo Lectores;null;null;null;null;2011-5-12;
El Pabellón de las Peonías;Lisa See;Salamandra;null;null;null;null;1999-12-31;
La Esclava;Anouar Benmalek;Debolsillo;null;null;null;null;1999-12-31;
El Secreto de los Assassini;Mario Escobar;Debolsillo;null;null;null;null;1999-12-31;
País Inventado;Isabel Allende;Debolsillo;null;null;null;null;1999-12-31;
Orígenes;Amin Maaloue;Alianza Editorial;null;null;null;null;1999-12-31;
El Oscuro Espejo de los días Felices;Karleen Koen;Circulo Lectores;null;null;null;null;1999-12-31;
Esta Niña debe Vivir;Helene Holzman;Circulo Lectores;null;null;null;null;1999-12-31;
El Juego Matrimonial;Jane Feather;Bolsillo;null;null;null;null;1999-12-31;
La Mujer de Verde;Arnaldur Indriðason;Serie Negra;null;null;null;null;1999-12-31;
El Clan del Oso Cavernario;Jean M. Auel;Embolsillo;null;null;null;null;1999-12-31;
El Médico de Toledo;Matt Cohen;Embolsillo;null;null;null;null;1999-12-31;
El Valle de los Caballos;Jean M. Auel;Embolsillo;null;null;null;null;1999-12-31;
Los Cazadores de Mamut;Jean M. Auel;Embolsillo;null;null;null;null;1999-12-31;
Burlando a la Parca;Josh Bazell;Circulo Lectores;null;null;null;null;1999-12-31;
Chowringhee;Mani Sankar;Seix Barral;null;null;null;null;1999-12-31;
Peregrino de la Herejía;Tracy Saunders;Bóveda;null;null;null;null;1999-12-31;
Gente Tóxica;Bernardo Stamateas;Circulo Lectores;null;null;null;null;1999-12-31;
EL Engaño de Beth Loring;Fernando Schwartz;Planeta;null;null;null;null;1999-12-31;
Done Nadie te Encuentre;Alicia Giménez Bartlett;Booket;null;null;null;null;1999-12-31;
Siempre Tuyo;Daniel Glattauer;Afagüara;null;null;null;null;1999-12-31;
La Última Tribu;Elietle Abécassis;Ediciones B;null;null;null;null;1999-12-31;
La Brisca del Cinco;Marco Malvadi;Destino;null;null;null;null;1999-12-31;
Los Juegos del Hambre;Suzanne Collins;Molino;null;null;null;null;2012-1-3;Primer Libro
Los Confines;Andrós Trapiello;Circulo Lectores;null;null;null;null;2012-1-3;
El Reino Perdido;Gerónimo Stilton;Circulo Lectores;null;null;null;null;2012-1-3;
El Oro y la Ceniza;Eliette Abécassis;Zeta;null;null;null;null;2012-1-3;
En Llamas;Suzanne Colins;Molino;null;null;null;null;2012-1-3;Segundo Libro
Viaje al Optimismo;Eduardo Punser;Circulo Lectores;null;null;null;null;2012-1-3;
¡ Muérdeme !;Christopher Hoore;La Factoría de Ideas;null;null;null;null;2012-1-4;
Lo que sé de los Vampiros;Francisco Casavella;Circulo Lectores;null;null;null;null;2012-1-4;
Sinsajo;Suzanne Collins;Molino;null;null;null;null;2012-1-4;Tercer Libro
Sé que Volverás;Mary Higgins Clark;Plaza y Janes;null;null;null;null;2012-1-5;
El Abuelo que Salto por la Ventana y se largo;Jonas Jonasson;Salamandra;null;null;null;null;2012-1-5;
Hacia el Corazón del Nilo;Pat Shipman;Ediciones B;null;null;null;null;2012-1-5;
Tengo ganas de ti;Federico Moccia;Booket;null;null;null;null;2012-1-5;
Entra en mi Vida;Clara Sánchez;Destino;null;null;null;null;2012-1-4;
El Lector de Julio Verne;Almudena Grandes;Circulo Lectores;null;null;null;null;2012-1-6;
La Sombra y la Estrella;Laura Kinsale;Plaza y Janes;null;null;null;null;2012-1-6;
El Viaje a la Felicidad;Eduardo Punset;Debolsillo;null;null;null;null;2012-1-6;
El Abanico de Seda;Lisa See;Altaya;null;null;null;null;2012-1-6;
Betibú;Claudia Piñeiro;Alfagüara;null;null;null;null;2012-1-6;
El Secreto Peregrino;Peter Harris;Debolsillo;null;null;null;null;2012-1-6;
Invitación a un Asesinato;Carmen Posadas;Planeta;null;null;null;null;2012-1-6;
Palmeras en la Nieve;Luz Gabas;Circulo Lectores;null;null;null;null;2012-1-6;
El Secreto de la Bolsa y la Vida;Eduardo Mendoza;Seix Barral;null;null;null;null;2012-1-6;
Nadie es mas que Nadie;Miguel Ángel Revilla;Espasa;null;null;null;null;2012-1-6;
Jesús me Quiere;David Safier;Seix Barral;null;null;null;null;2012-1-7;
Te daré la Tierra;Chufo Llorens;Debolsillo;null;null;null;null;2012-1-6;
Yo, Tú me …contigo;David Safier;Seix Barral;null;null;null;null;2012-1-7;
No Abras los Ojos;John Verdon;Rocabolsillo;null;null;null;null;2012-1-7;
El Azul de la Virgen;Tracy Chevalier;Alfagüara;null;null;null;null;2012-1-7;
La Herbolera;Toti Martínez de Leza;Ttarttalo;null;null;null;null;2012-1-7;
La casa de Riverton;Kate Morton;Punto de Lectura;null;null;null;null;2012-1-7;
La Muerte Llega a Pemberley;P.D. James;Bruguera;null;null;null;null;2012-1-7;
Tatiana y Alexander;Paulina Simons;El Anden;null;null;null;null;2012-1-8;
Peregrinato;Matilde Asensi;Booket;null;null;null;null;2012-1-7;
Espía de Dios;Juan Gómez-Jurado;Rocabolsillo;null;null;null;null;2012-1-8;
La Leyenda del Dragón;Juan Gómez-Jurado;Planeta;null;null;null;null;2012-1-9;
Asedio al Corazón;Pilar Cabero;Circulo Lectores;null;null;null;null;2011-1-10;
Diana, en Busca del Amor;Andrew Morton;Planeta;null;null;null;null;2012-1-8;
El Médico de Ifni;Javier Pérez Reverte;Areté;null;null;null;null;2012-1-10;
Los Buenos Suicidas;Toni Hill;Debolsillo;null;null;null;null;2012-1-10;
La Vida Imaginaria;Mara Torres;Planeta;null;null;null;null;2012-1-10;
La Marca del Meridiano;Lorenzo Silva;Planeta;null;null;null;null;2012-1-12;
El Lenguaje de las Flores;Vanessa Diffenbaugh;Salamandra;null;null;null;null;2012-1-12;
Misión Olvido;María Dueñas;Circulo Lectores;null;null;null;null;2012-1-12;
La Sonrisa de las Mujeres;Nicolás Barreau;Circulo Lectores;null;null;null;null;2012-1-12;
Una Vacante Imprevista;J.K. Rowling;Salamandra;null;null;null;null;1999-12-31;
El Veto;Itziar Sistiaga;Circulo Rojo;null;null;null;null;1999-12-31;Firmado por la Autora
Cincuenta Sombras de Grey;E.L. James;Circulo Lectores;null;null;null;null;1999-12-31;
Los Refugios de Piedra;Jean M. Auel;Embolsillo;null;null;null;null;1999-12-31;
Alegres y en Compañía;Alexander Mccall Smith;Suma;null;null;null;null;2013-11-2;
Cuando la Oscuridad se Cierne;Peter Blaumer;La Factoría;null;null;null;null;2013-11-2;
La Conjura de Cortés;Matilde Asensi;Planeta;null;null;null;null;2013-11-2;
La Pesca del Salmón en Yemen;Paúl Torday;Letra de Bolsillo;null;null;null;null;1999-12-31;
Mi Lucha Contra el Parkinson;Antonio Sánchez Escudero;null;null;null;null;null;2013-1-3;Donación del Autor
Los Enamoramientos;Javier Marías;Alfagüara;null;null;null;null;2013-1-3;
Cincuenta Sombras mas Ocultas;E.L. James;Circulo Lectores;null;null;null;null;1999-12-31;
Estaba en el Aire;Sergio Vila Sanjuán;Destino;null;null;null;null;2013-1-3;
La Reina Descalza;Ildefonso Falcones;Grijalbo;null;null;null;null;2013-1-3;
El Hombre que Hablaba de Cádiz;Alfredo Bryce Echenique;Plaza y Janes;null;null;null;null;2013-1-3;Donación
El Guardián Pasajero;Dolores Redondo;Destino;null;null;null;null;2013-1-3;
Placeres;Fonnnie Barbach;Circulo Lectores;null;null;null;null;2013-1-3;Donación
El Bufón y la Reina;Nicole Galland;Booket;null;null;null;null;2013-1-3;Donación
El Alma de las Piedras;Paloma Sánchez Garnica;Circulo Lectores;null;null;null;null;2013-1-3;Donación
Diario de un Abuelo de Verano;Rosa Regas;Circulo Lectores;null;null;null;null;2013-1-3;Donación
La Tierra de Dios;Claudia Casanova;Planeta;null;null;null;null;2013-1-3;Donación
La Estrategia del Buzón;Serge Lentz;Vergara;null;null;null;null;2013-1-3;Donación
La Hebra;Aliske Webb;Ediciones B;null;null;null;null;2013-1-3;Donación
Cuentos para Pensar;Jorge Bukay;R.B.A.;null;null;null;null;2013-1-3;Donación
Brooklyn Follies;Paúl Auster;Alfagüara;null;null;null;null;2013-1-3;Donación
Anima;John Barnton;Circulo Lectores;null;null;null;null;2013-1-3;Donación
Un Día Mas;Mitch Albóon;Maeva;null;null;null;null;2013-1-3;Donación
Hasta el Cielo;Joan Brady;Ediciones Zeta;null;null;null;null;2013-1-3;Donación
Donde acaba el Río;Charles Martín;Viceversa;null;null;null;null;2013-1-3;Donación
Los Monstruos de Santa Elena;Brooks Hansen;Verticales de  Bolsillo;null;null;null;null;2013-1-4;Donación
La Isla del Paraíso;Victoria Holt;Circulo Lectores;null;null;null;null;2013-1-4;Donación
La Tierra de las Cuevas Pitadas;Jean M. Auel;Embolsillo;null;null;null;null;2013-1-4;
Confieso;Ramón Cerdá;Narrativa;null;null;null;null;2013-1-4;Donación
Nadie Quiere Saber;Alicia Giménez Bartlett;Destino;null;null;null;null;2013-1-4;
Una Reina en el Estrado;Hilary Mantel;Destino;null;null;null;null;2013-1-4;
Las Ventajas de ser Marginado;Stephen Chbosky;Alfagüara;null;null;null;null;2013-1-4;
Zapatos Italianos;Henning Mankell;Tusquest;null;null;null;null;2013-1-4;
La Quinta Mujer;Henning Mankell;Tusquest;null;null;null;null;2013-1-5;Donación
Tirante Blanco;Joanot Martorell;Alfagüara;null;null;null;null;2013-1-5;Donación
S.E.C.R.E.T;l. Marie Adeline;Planeta;null;null;null;null;2013-1-6;
El Séptimo Velo;Juan Manuel de Prada;Seix Barral;null;null;null;null;2013-1-6;Donación
Adulterio para Principiantes;Sarah Dunkan;Plaza y Janes;null;null;null;null;2013-1-6;Donación
Llama a la Comadrona;Jennifer Worth;Lumen;null;null;null;null;2013-1-5;Donación
La Cuarta Sultana;Debbie Taylor;Grijalbo;null;null;null;null;2013-1-6;Donación
Estoy Viva - Las Memorias inéditas-;Olga Nicolaievna;Martínez Roca;null;null;null;null;2013-1-6;Donación
El Desconocido;Robert Crais;Ediciones B;null;null;null;null;2013-1-6;Donación
Assur;Francisco Narlas;T.H. Planeta;null;null;null;null;2013-1-6;Donación
Orgullo de Casta;Marsha Canhan;Titania;null;null;null;null;2013-1-6;Donación
Serpientes en el Paraíso;Alicia Giménez Barllett;Booket;null;null;null;null;2013-1-3;Donación
Resplandor Secreto;Sandra Brown;Top Novel;null;null;null;null;2013-1-6;Donación
Esencia de Peligro;Andrea Kane;Titania;null;null;null;null;2013-1-6;Donación
La Cruz Invertida;Marcos Aquinis;Planeta;null;null;null;null;2013-1-6;Donación
El Jardín de Bronce;Gustavo Malajovich;Raidón;null;null;null;null;2013-1-6;Repetido
La Costurera;Frances de Pontes Peebles;Suma;null;null;null;null;2013-1-7;Donación
El Jardín de las Mujeres;Aminatta Forna;Alfagüara;null;null;null;null;2013-1-7;Donación
Reír al viento;Sandra Barneda;Suma;null;null;null;null;2013-1-8;
